{
[(5120,4770,94)(5010,4770,94)(5010,4930,94)]
[(35840,29440,635)(37120,29440,635)(37120,28160,644)]
[(35840,29440,635)(37120,28160,644)(35840,28160,644)]
[(35840,29680,635)(37120,29680,635)(37120,29440,635)]
[(35840,29680,635)(37120,29440,635)(35840,29440,635)]
[(37120,32000,635)(37120,31000,635)(37115,31340,635)]
[(37120,32000,635)(37115,31340,635)(37100,31355,635)]
[(36760,32000,635)(37120,32000,635)(37100,31355,635)]
[(36760,32000,635)(37100,31355,635)(36760,31355,635)]
[(37120,32000,635)(36760,32000,635)(36760,32185,635)]
[(37120,32000,635)(36760,32185,635)(36745,32200,635)]
[(37120,32000,635)(36745,32200,635)(37120,33280,635)]
[(35840,33280,644)(37120,33280,635)(36745,32200,635)]
[(35840,33280,644)(36745,32200,635)(35840,32200,635)]
[(35840,34560,635)(37120,34560,635)(37120,33280,635)]
[(35840,34560,635)(37120,33280,635)(35840,33280,644)]
[(36760,34710,635)(36760,35495,635)(36915,35495,635)]
[(36760,34710,635)(36915,35495,635)(36955,35495,635)]
[(36760,34710,635)(36955,35495,635)(37050,35495,635)]
[(37115,35630,644)(37105,35635,644)(37105,35665,644)]
[(37115,35630,644)(37105,35665,644)(37115,35670,644)]
[(36745,34695,635)(37120,34560,635)(35840,34560,635)]
[(36745,34695,635)(35840,34560,635)(35840,34695,635)]
[(36745,34695,635)(36760,34710,635)(37120,34560,635)]
[(36955,35495,635)(36915,35495,635)(36925,35510,635)]
[(36955,35495,635)(36925,35510,635)(36945,35510,635)]
[(37050,35495,635)(37060,35510,635)(37100,35510,635)]
[(37050,35495,635)(37100,35510,635)(36760,34710,635)]
[(37115,35630,644)(37115,35670,644)(37120,35830,635)]
[(37115,35525,635)(37115,35630,644)(37120,35830,635)]
[(37115,35525,635)(37120,35830,635)(37120,34560,635)]
[(36760,34710,635)(37100,35510,635)(37115,35525,635)]
[(36760,34710,635)(37115,35525,635)(37120,34560,635)]
[(35840,37120,635)(37120,37120,635)(37120,37115,635)]
[(35840,37120,635)(37120,37115,635)(35840,37115,635)]
[(35840,38400,635)(37120,38400,635)(37120,37120,635)]
[(35840,38400,635)(37120,37120,635)(35840,37120,635)]
[(35840,39200,635)(37120,39200,635)(37120,38400,635)]
[(35840,39200,635)(37120,38400,635)(35840,38400,635)]
[(37120,28160,644)(38400,28160,644)(38400,27800,635)]
[(37120,28160,644)(38400,27800,635)(37120,27800,635)]
[(37120,29440,635)(38400,29440,635)(38400,28160,644)]
[(37120,29440,635)(38400,28160,644)(37120,28160,644)]
[(37120,29440,635)(37120,29680,635)(37905,29680,635)]
[(37120,29440,635)(37905,29680,635)(38400,29440,635)]
[(37920,29695,635)(37920,30720,635)(38400,30720,635)]
[(37920,29695,635)(38400,30720,635)(38400,29440,635)]
[(38400,29440,635)(37905,29680,635)(37920,29695,635)]
[(37120,32000,635)(37610,32000,635)(37610,31760,635)]
[(38400,30720,635)(37920,30720,635)(37920,30985,635)]
[(37120,32000,635)(37610,31760,635)(37625,31745,635)]
[(37120,32000,635)(37625,31745,635)(37905,31000,635)]
[(37120,32000,635)(37905,31000,635)(37120,31000,635)]
[(38400,30720,635)(37920,30985,635)(37905,31000,635)]
[(38400,30720,635)(37905,31000,635)(38225,31735,635)]
[(38400,30720,635)(38225,31735,635)(38400,31735,635)]
[(37625,31745,635)(38220,31745,635)(38225,31735,635)]
[(37625,31745,635)(38225,31735,635)(37905,31000,635)]
[(37585,32620,635)(37610,32620,635)(37610,32000,635)]
[(37570,32635,635)(37585,32620,635)(37610,32000,635)]
[(37570,32635,635)(37610,32000,635)(37120,32000,635)]
[(37585,33220,635)(37570,33205,635)(37120,33280,635)]
[(37570,32635,635)(37120,32000,635)(37120,33280,635)]
[(37570,32635,635)(37120,33280,635)(37570,33205,635)]
[(38400,33280,1023)(38400,33220,1023)(37585,33220,635)]
[(38400,33280,1023)(37585,33220,635)(37120,33280,635)]
[(37610,34560,635)(37610,34235,635)(37585,34235,635)]
[(37610,34560,635)(37585,34235,635)(37570,34220,635)]
[(37610,34560,635)(37570,34220,635)(37120,34560,635)]
[(37570,33670,635)(37585,33655,635)(37120,33280,635)]
[(37585,33655,635)(38400,33655,1023)(38400,33280,1023)]
[(37585,33655,635)(38400,33280,1023)(37120,33280,635)]
[(37120,34560,635)(37570,34220,635)(37570,33670,635)]
[(37120,34560,635)(37570,33670,635)(37120,33280,635)]
[(37920,35830,635)(37920,35135,635)(37625,35135,635)]
[(37120,35830,635)(37920,35830,635)(37610,35120,635)]
[(37120,35830,635)(37610,35120,635)(37120,34560,635)]
[(37920,35830,635)(37625,35135,635)(37610,35120,635)]
[(37610,35120,635)(37610,34560,635)(37120,34560,635)]
[(38400,35840,635)(38400,35125,635)(37925,35125,635)]
[(38400,35840,635)(37925,35125,635)(37920,35135,635)]
[(38400,35840,635)(37920,35135,635)(37920,35830,635)]
[(38400,35840,635)(37920,35830,635)(37930,35840,635)]
[(37920,37115,635)(37120,37115,635)(37120,37120,635)]
[(37920,37115,635)(37120,37120,635)(38400,37120,635)]
[(38400,35840,635)(37930,35840,635)(37935,37100,635)]
[(38400,35840,635)(37935,37100,635)(38400,37120,635)]
[(37935,37100,635)(37920,37115,635)(38400,37120,635)]
[(37120,38400,635)(38400,38400,635)(38400,37120,635)]
[(37120,38400,635)(38400,37120,635)(37120,37120,635)]
[(37120,39200,635)(38400,39200,635)(38400,38400,635)]
[(37120,39200,635)(38400,38400,635)(37120,38400,635)]
[(38400,28160,644)(39680,28160,644)(39680,27800,635)]
[(38400,28160,644)(39680,27800,635)(38400,27800,635)]
[(38400,29440,635)(39680,29440,635)(39680,28160,644)]
[(38400,29440,635)(39680,28160,644)(38400,28160,644)]
[(38400,30720,635)(39680,30720,635)(39680,29440,635)]
[(38400,30720,635)(39680,29440,635)(38400,29440,635)]
[(39090,31750,644)(39090,32000,761)(39525,32000,761)]
[(39090,31750,644)(39525,32000,761)(39525,31750,644)]
[(39075,31735,644)(39680,30720,635)(38400,30720,635)]
[(39075,31735,644)(38400,30720,635)(38400,31735,635)]
[(39075,31735,644)(39090,31750,644)(39525,31750,644)]
[(39075,31735,644)(39525,31750,644)(39540,31735,644)]
[(39075,31735,644)(39540,31735,644)(39680,30720,635)]
[(39540,31735,644)(39680,31735,635)(39680,30720,635)]
[(38425,33205,1032)(38400,33220,1023)(38400,33280,1023)]
[(39525,32530,1032)(39525,32000,761)(39090,32000,761)]
[(39525,32530,1032)(39090,32000,761)(39090,32530,1032)]
[(39075,32545,1032)(38425,33205,1032)(38400,33280,1023)]
[(39075,32545,1032)(38400,33280,1023)(39680,33280,1041)]
[(39075,32545,1032)(39680,33280,1041)(39540,32545,1032)]
[(39075,32545,1032)(39540,32545,1032)(39090,32530,1032)]
[(39540,32545,1032)(39525,32530,1032)(39090,32530,1032)]
[(39075,32545,1032)(38425,32545,1032)(38425,33205,1032)]
[(39680,33280,1041)(39680,32545,1032)(39540,32545,1032)]
[(38400,33280,1023)(38400,33655,1023)(38425,33670,1032)]
[(39090,34390,1032)(39090,34560,951)(39525,34560,951)]
[(39090,34390,1032)(39525,34560,951)(39525,34390,1032)]
[(39540,34375,1032)(39680,33280,1041)(38400,33280,1023)]
[(39540,34375,1032)(38400,33280,1023)(38425,33670,1032)]
[(39540,34375,1032)(38425,33670,1032)(39075,34375,1032)]
[(39540,34375,1032)(39075,34375,1032)(39525,34390,1032)]
[(39075,34375,1032)(39090,34390,1032)(39525,34390,1032)]
[(39540,34375,1032)(39680,34375,1032)(39680,33280,1041)]
[(38425,33670,1032)(38425,34375,1032)(39075,34375,1032)]
[(39525,35110,644)(39525,34560,951)(39090,34560,951)]
[(39525,35110,644)(39090,34560,951)(39085,35110,644)]
[(38400,35840,635)(39680,35840,635)(39070,35125,635)]
[(38400,35840,635)(39070,35125,635)(38400,35125,635)]
[(39540,35125,635)(39525,35110,644)(39085,35110,644)]
[(39540,35125,635)(39085,35110,644)(39070,35125,635)]
[(39540,35125,635)(39070,35125,635)(39680,35840,635)]
[(39680,35840,635)(39680,35125,635)(39540,35125,635)]
[(38400,37120,635)(39680,37120,635)(39680,35840,635)]
[(38400,37120,635)(39680,35840,635)(38400,35840,635)]
[(38400,38400,635)(39680,38400,635)(39680,37120,635)]
[(38400,38400,635)(39680,37120,635)(38400,37120,635)]
[(38400,39200,635)(39680,39200,635)(39680,38400,635)]
[(38400,39200,635)(39680,38400,635)(38400,38400,635)]
[(39680,28160,644)(40960,28160,644)(40960,27800,635)]
[(39680,28160,644)(40960,27800,635)(39680,27800,635)]
[(39680,29440,635)(40960,29440,635)(40960,28160,644)]
[(39680,29440,635)(40960,28160,644)(39680,28160,644)]
[(40565,29680,635)(40960,29680,635)(40960,29440,635)]
[(40565,29680,635)(40960,29440,635)(39680,29440,635)]
[(39680,30720,635)(40550,30720,635)(40550,29695,635)]
[(39680,30720,635)(40550,29695,635)(39680,29440,635)]
[(40550,29695,635)(40565,29680,635)(39680,29440,635)]
[(40960,31745,635)(40960,31000,635)(40565,31000,635)]
[(40960,31745,635)(40565,31000,635)(40550,30985,635)]
[(40960,31745,635)(40550,30985,635)(39680,30720,635)]
[(40960,31745,635)(39680,30720,635)(39680,31735,635)]
[(40550,30985,635)(40550,30720,635)(39680,30720,635)]
[(40960,33280,653)(40720,33230,788)(40195,33230,1032)]
[(40960,33280,653)(40195,33230,1032)(39680,33280,1041)]
[(40960,33280,653)(40960,33230,653)(40720,33230,788)]
[(40720,33230,788)(40960,33230,653)(40960,33225,653)]
[(39680,33280,1041)(40195,33230,1032)(40180,33215,1032)]
[(40180,33215,1032)(40180,32545,1032)(39680,32545,1032)]
[(40180,33215,1032)(39680,32545,1032)(39680,33280,1041)]
[(39680,34375,1032)(40180,34375,1032)(40180,33680,1032)]
[(39680,34375,1032)(40180,33680,1032)(39680,33280,1041)]
[(40195,33665,1032)(40960,33660,653)(40960,33280,653)]
[(40195,33665,1032)(40960,33280,653)(39680,33280,1041)]
[(39680,33280,1041)(40180,33680,1032)(40195,33665,1032)]
[(40580,35830,635)(40960,35830,635)(40960,35135,635)]
[(40580,35830,635)(40960,35135,635)(40580,35135,635)]
[(40575,35125,635)(39680,35125,635)(39680,35840,635)]
[(40575,35125,635)(39680,35840,635)(40570,35840,635)]
[(40575,35125,635)(40570,35840,635)(40580,35830,635)]
[(40575,35125,635)(40580,35830,635)(40580,35135,635)]
[(40960,37120,635)(40960,37115,635)(40580,37115,635)]
[(40960,37120,635)(40580,37115,635)(39680,37120,635)]
[(40565,37100,635)(40570,35840,635)(39680,35840,635)]
[(40565,37100,635)(39680,35840,635)(39680,37120,635)]
[(39680,37120,635)(40580,37115,635)(40565,37100,635)]
[(39680,38400,635)(40960,38400,635)(40960,37120,635)]
[(39680,38400,635)(40960,37120,635)(39680,37120,635)]
[(39680,39200,635)(40960,39200,635)(40960,38400,635)]
[(39680,39200,635)(40960,38400,635)(39680,38400,635)]
[(40960,28160,644)(42240,28160,644)(42240,27800,635)]
[(40960,28160,644)(42240,27800,635)(40960,27800,635)]
[(40960,29440,635)(42240,29440,635)(42240,28160,644)]
[(40960,29440,635)(42240,28160,644)(40960,28160,644)]
[(40960,29680,635)(42240,29680,635)(42240,29440,635)]
[(40960,29680,635)(42240,29440,635)(40960,29440,635)]
[(41390,31340,635)(41390,31000,635)(40960,31000,635)]
[(41405,31355,635)(41390,31340,635)(40960,31000,635)]
[(41405,31355,635)(40960,31000,635)(40960,31745,635)]
[(41405,31355,635)(40960,31745,635)(40995,31745,635)]
[(41405,31355,635)(40995,31745,635)(41010,31760,635)]
[(41750,32000,635)(41750,31355,635)(41405,31355,635)]
[(41750,32000,635)(41405,31355,635)(41010,31760,635)]
[(41750,32000,635)(41010,31760,635)(41010,32000,635)]
[(40990,33225,635)(40960,33225,653)(40960,33280,653)]
[(41005,33210,635)(40990,33225,635)(40960,33280,653)]
[(41005,33210,635)(40960,33280,653)(42240,33280,644)]
[(41750,32185,635)(41750,32000,635)(41010,32000,635)]
[(41765,32200,635)(41750,32185,635)(41010,32000,635)]
[(41765,32200,635)(41010,32000,635)(41005,33210,635)]
[(41765,32200,635)(41005,33210,635)(42240,33280,644)]
[(42240,33280,644)(42240,32200,635)(41765,32200,635)]
[(40960,33280,653)(40960,33660,653)(40990,33660,644)]
[(40960,33280,653)(40990,33660,644)(41005,33675,635)]
[(40960,33280,653)(41005,33675,635)(42240,33280,644)]
[(41005,33675,635)(41005,34560,635)(42240,34560,635)]
[(41005,33675,635)(42240,34560,635)(42240,33280,644)]
[(41680,35495,635)(41640,35495,635)(41645,35505,635)]
[(41680,35495,635)(41645,35505,635)(41675,35505,635)]
[(41555,35495,635)(41515,35495,635)(41520,35505,635)]
[(41555,35495,635)(41520,35505,635)(41550,35505,635)]
[(41765,34695,635)(42240,34695,635)(42240,34560,635)]
[(41765,34695,635)(42240,34560,635)(41005,34560,635)]
[(41750,34710,635)(41765,34695,635)(41005,34560,635)]
[(41010,35120,635)(41405,35495,635)(41515,35495,635)]
[(41010,35120,635)(41515,35495,635)(41555,35495,635)]
[(41010,35120,635)(41555,35495,635)(41640,35495,635)]
[(41010,35120,635)(41640,35495,635)(41680,35495,635)]
[(41680,35495,635)(41750,35495,635)(41750,34710,635)]
[(41680,35495,635)(41750,34710,635)(41005,34560,635)]
[(41680,35495,635)(41005,34560,635)(41010,35120,635)]
[(40960,35830,635)(41390,35830,635)(41390,35510,635)]
[(40960,35830,635)(41390,35510,635)(40995,35135,635)]
[(40960,35830,635)(40995,35135,635)(40960,35135,635)]
[(41390,35510,635)(41405,35495,635)(41010,35120,635)]
[(41390,35510,635)(41010,35120,635)(40995,35135,635)]
[(40960,37120,635)(42240,37120,635)(42240,37115,635)]
[(40960,37120,635)(42240,37115,635)(40960,37115,635)]
[(40960,38400,635)(42240,38400,635)(42240,37120,635)]
[(40960,38400,635)(42240,37120,635)(40960,37120,635)]
[(40960,39200,635)(42240,39200,635)(42240,38400,635)]
[(40960,39200,635)(42240,38400,635)(40960,38400,635)]
[(42240,28160,644)(43520,28160,644)(43520,27800,635)]
[(42240,28160,644)(43520,27800,635)(42240,27800,635)]
[(42240,29440,635)(43520,29440,653)(43520,28160,644)]
[(42240,29440,635)(43520,28160,644)(42240,28160,644)]
[(43075,29890,635)(43055,29905,635)(43055,30720,635)]
[(42240,29440,635)(42240,29680,635)(43060,29680,635)]
[(42240,29440,635)(43060,29680,635)(43520,29440,653)]
[(43075,29890,635)(43055,30720,635)(43520,30720,644)]
[(43075,29890,635)(43520,30720,644)(43520,29440,653)]
[(43520,29440,653)(43060,29680,635)(43075,29695,635)]
[(43520,29440,653)(43075,29695,635)(43075,29890,635)]
[(43055,32000,635)(43520,32000,644)(43520,30720,644)]
[(43055,32000,635)(43520,30720,644)(43055,30720,635)]
[(43520,32000,644)(43055,32000,635)(43055,32185,635)]
[(43520,32000,644)(43055,32185,635)(43040,32200,635)]
[(43520,32000,644)(43040,32200,635)(43520,33280,644)]
[(42240,33280,644)(43520,33280,644)(43040,32200,635)]
[(42240,33280,644)(43040,32200,635)(42240,32200,635)]
[(42240,34560,635)(43520,34560,644)(43520,33280,644)]
[(42240,34560,635)(43520,33280,644)(42240,33280,644)]
[(42240,34560,635)(42240,34695,635)(43040,34695,635)]
[(42240,34560,635)(43040,34695,635)(43520,34560,644)]
[(43055,34710,635)(43055,35840,635)(43520,35840,644)]
[(43055,34710,635)(43520,35840,644)(43520,34560,644)]
[(43520,34560,644)(43040,34695,635)(43055,34710,635)]
[(43060,37115,635)(42240,37115,635)(42240,37120,635)]
[(43060,37115,635)(42240,37120,635)(43520,37120,644)]
[(43520,37120,644)(43520,35840,644)(43055,35840,635)]
[(43520,37120,644)(43055,35840,635)(43055,37060,635)]
[(43520,37120,644)(43055,37060,635)(43075,37075,635)]
[(43075,37100,635)(43060,37115,635)(43520,37120,644)]
[(43075,37075,635)(43075,37100,635)(43520,37120,644)]
[(42240,38400,635)(43520,38400,644)(43520,37120,644)]
[(42240,38400,635)(43520,37120,644)(42240,37120,635)]
[(42240,39200,635)(43520,39200,635)(43520,38400,644)]
[(42240,39200,635)(43520,38400,644)(42240,38400,635)]
[(44760,28160,653)(44760,28045,653)(44710,28045,653)]
[(44760,28160,653)(44710,28045,653)(44695,28030,653)]
[(44760,28160,653)(44695,28030,653)(43520,28160,644)]
[(44695,28030,653)(44695,27800,635)(43520,27800,635)]
[(44695,28030,653)(43520,27800,635)(43520,28160,644)]
[(44755,29440,653)(44760,28160,653)(43520,28160,644)]
[(44755,29440,653)(43520,28160,644)(43520,29440,653)]
[(44710,29460,644)(44745,29460,644)(44755,29440,653)]
[(44710,29460,644)(44755,29440,653)(43520,29440,653)]
[(44680,29680,644)(44695,29680,635)(44695,29475,644)]
[(44665,29695,644)(44680,29680,644)(44695,29475,644)]
[(44665,29695,644)(44695,29475,644)(43520,29440,653)]
[(44800,30720,635)(44800,29905,635)(44680,29905,644)]
[(44800,30720,635)(44680,29905,644)(44665,29890,644)]
[(44800,30720,635)(44665,29890,644)(43520,29440,653)]
[(44800,30720,635)(43520,29440,653)(43520,30720,644)]
[(44665,29890,644)(44665,29695,644)(43520,29440,653)]
[(44695,29475,644)(44710,29460,644)(43520,29440,653)]
[(43520,32000,644)(44800,32000,635)(44800,30720,635)]
[(43520,32000,644)(44800,30720,635)(43520,30720,644)]
[(43520,33280,644)(44800,33280,635)(44800,32000,635)]
[(43520,33280,644)(44800,32000,635)(43520,32000,644)]
[(43520,34560,644)(44800,34560,635)(44800,33280,635)]
[(43520,34560,644)(44800,33280,635)(43520,33280,644)]
[(43520,35840,644)(44800,35840,635)(44800,34560,635)]
[(43520,35840,644)(44800,34560,635)(43520,34560,644)]
[(44800,37120,635)(44800,37115,635)(44680,37115,644)]
[(44800,37120,635)(44680,37115,644)(43520,37120,644)]
[(44680,37060,644)(44800,37060,635)(44800,35840,635)]
[(43520,37120,644)(44680,37115,644)(44665,37100,644)]
[(43520,37120,644)(44665,37100,644)(44665,37075,644)]
[(43520,37120,644)(44665,37075,644)(44680,37060,644)]
[(43520,37120,644)(44680,37060,644)(44800,35840,635)]
[(43520,37120,644)(44800,35840,635)(43520,35840,644)]
[(43520,38400,644)(44800,38400,635)(44800,37120,635)]
[(43520,38400,644)(44800,37120,635)(43520,37120,644)]
[(43520,39200,635)(44800,39200,635)(44800,38400,635)]
[(43520,39200,635)(44800,38400,635)(43520,38400,644)]
[(44800,30720,635)(45125,30720,635)(45125,29905,635)]
[(44800,30720,635)(45125,29905,635)(44800,29905,635)]
[(44800,32000,635)(45125,32000,635)(45125,30720,635)]
[(44800,32000,635)(45125,30720,635)(44800,30720,635)]
[(44800,33280,635)(45125,33280,635)(45125,32000,635)]
[(44800,33280,635)(45125,32000,635)(44800,32000,635)]
[(44800,34560,635)(45125,34560,635)(45125,33280,635)]
[(44800,34560,635)(45125,33280,635)(44800,33280,635)]
[(44800,35840,635)(45125,35840,635)(45125,34560,635)]
[(44800,35840,635)(45125,34560,635)(44800,34560,635)]
[(44800,37060,635)(45125,37060,635)(45125,35840,635)]
[(44800,37060,635)(45125,35840,635)(44800,35840,635)]
[(44800,37120,635)(44820,37120,635)(44800,37115,635)]
[(44800,38400,635)(44820,38400,635)(44820,37120,635)]
[(44800,38400,635)(44820,37120,635)(44800,37120,635)]
[(44800,39200,635)(44820,39200,635)(44820,38400,635)]
[(44800,39200,635)(44820,38400,635)(44800,38400,635)]
}
