{
[(8960,21333,321)(8960,21045,321)(8543,21045,321)]
[(9813,21333,321)(10240,21047,321)(9813,21047,321)]
[(9813,21760,321)(10240,21760,321)(10240,21333,321)]
[(9813,21760,321)(10240,21333,321)(9813,21333,321)]
[(9813,22187,321)(10240,22187,321)(10240,21760,321)]
[(9813,22187,321)(10240,21760,321)(9813,21760,321)]
[(9813,22613,321)(10240,22613,321)(10240,22187,321)]
[(9813,22613,321)(10240,22187,321)(9813,22187,321)]
[(9813,23040,321)(10240,23040,321)(10240,22613,321)]
[(9813,23040,321)(10240,22613,321)(9813,22613,321)]
[(9813,23120,321)(10240,23120,321)(10240,23040,321)]
[(9813,23120,321)(10240,23040,321)(9813,23040,321)]
[(10492,21333,321)(10493,21047,321)(10240,21047,321)]
[(10492,21333,321)(10240,21047,321)(10240,21333,321)]
[(10667,21760,333)(10667,21625,333)(10497,21625,333)]
[(10667,21760,333)(10497,21625,333)(10240,21760,321)]
[(10492,21620,333)(10493,21333,321)(10240,21333,321)]
[(10492,21620,333)(10240,21333,321)(10240,21760,321)]
[(10240,21760,321)(10497,21625,333)(10492,21620,333)]
[(10240,22187,321)(10667,22187,333)(10667,21760,333)]
[(10240,22187,321)(10667,21760,333)(10240,21760,321)]
[(10240,22613,321)(10492,22613,321)(10492,22485,333)]
[(10240,22613,321)(10492,22485,333)(10497,22480,333)]
[(10240,22613,321)(10497,22480,333)(10667,22187,333)]
[(10240,22613,321)(10667,22187,333)(10240,22187,321)]
[(10497,22480,333)(10667,22480,333)(10667,22187,333)]
[(10240,23040,321)(10492,23040,321)(10492,22613,321)]
[(10240,23040,321)(10492,22613,321)(10240,22613,321)]
[(10240,23120,321)(10492,23120,321)(10492,23040,321)]
[(10240,23120,321)(10492,23040,321)(10240,23040,321)]
[(10667,21760,333)(11093,21760,333)(11093,21625,333)]
[(10667,21760,333)(11093,21625,333)(10667,21625,333)]
[(10667,22187,333)(11093,22187,333)(11093,21760,333)]
[(10667,22187,333)(11093,21760,333)(10667,21760,333)]
[(10667,22480,333)(11093,22480,333)(11093,22187,333)]
[(10667,22480,333)(11093,22187,333)(10667,22187,333)]
[(11093,21760,333)(11520,21760,333)(11520,21625,333)]
[(11093,21760,333)(11520,21625,333)(11093,21625,333)]
[(11093,22187,333)(11520,22187,333)(11520,21760,333)]
[(11093,22187,333)(11520,21760,333)(11093,21760,333)]
[(11093,22480,333)(11520,22480,333)(11520,22187,333)]
[(11093,22480,333)(11520,22187,333)(11093,22187,333)]
[(11520,21760,333)(11947,21760,333)(11947,21625,333)]
[(11520,21760,333)(11947,21625,333)(11520,21625,333)]
[(11520,22187,333)(11947,22187,333)(11947,21760,333)]
[(11520,22187,333)(11947,21760,333)(11520,21760,333)]
[(11520,22480,333)(11947,22480,333)(11947,22187,333)]
[(11520,22480,333)(11947,22187,333)(11520,22187,333)]
[(11947,21760,333)(12373,21760,333)(12373,21625,333)]
[(11947,21760,333)(12373,21625,333)(11947,21625,333)]
[(11947,22187,333)(12373,22187,333)(12373,21760,333)]
[(11947,22187,333)(12373,21760,333)(11947,21760,333)]
[(11947,22480,333)(12373,22480,333)(12373,22187,333)]
[(11947,22480,333)(12373,22187,333)(11947,22187,333)]
[(12787,21333,308)(12800,21333,308)(12800,21162,308)]
[(12787,21333,308)(12800,21162,308)(12787,21162,308)]
[(12800,21333,308)(12787,21333,308)(12787,21620,333)]
[(12800,21333,308)(12787,21620,333)(12800,21760,333)]
[(12373,21760,333)(12800,21760,333)(12782,21625,333)]
[(12373,21760,333)(12782,21625,333)(12373,21625,333)]
[(12800,21760,333)(12787,21620,333)(12782,21625,333)]
[(12373,22187,333)(12800,22187,333)(12800,21760,333)]
[(12373,22187,333)(12800,21760,333)(12373,21760,333)]
[(12787,22485,333)(12787,22613,308)(12800,22613,308)]
[(12787,22485,333)(12800,22613,308)(12800,22187,333)]
[(12782,22480,333)(12800,22187,333)(12373,22187,333)]
[(12782,22480,333)(12373,22187,333)(12373,22480,333)]
[(12782,22480,333)(12787,22485,333)(12800,22187,333)]
[(12800,22918,308)(12800,22613,308)(12787,22613,308)]
[(12800,22918,308)(12787,22613,308)(12787,22918,308)]
[(12800,21333,308)(13227,21333,308)(13227,21162,308)]
[(12800,21333,308)(13227,21162,308)(12800,21162,308)]
[(12800,21760,333)(13227,21760,308)(13227,21333,308)]
[(12800,21760,333)(13227,21333,308)(12800,21333,308)]
[(12800,22187,333)(13227,22187,308)(13227,21760,308)]
[(12800,22187,333)(13227,21760,308)(12800,21760,333)]
[(12800,22613,308)(13227,22613,308)(13227,22187,308)]
[(12800,22613,308)(13227,22187,308)(12800,22187,333)]
[(12800,22918,308)(13227,22918,308)(13227,22613,308)]
[(12800,22918,308)(13227,22613,308)(12800,22613,308)]
[(13227,21333,308)(13653,21333,308)(13653,21162,308)]
[(13227,21333,308)(13653,21162,308)(13227,21162,308)]
[(13227,21760,308)(13653,21760,308)(13653,21333,308)]
[(13227,21760,308)(13653,21333,308)(13227,21333,308)]
[(13227,22187,308)(13653,22187,308)(13653,21760,308)]
[(13227,22187,308)(13653,21760,308)(13227,21760,308)]
[(13227,22613,308)(13653,22613,308)(13653,22187,308)]
[(13227,22613,308)(13653,22187,308)(13227,22187,308)]
[(13227,22918,308)(13653,22918,308)(13653,22613,308)]
[(13227,22918,308)(13653,22613,308)(13227,22613,308)]
[(13653,21333,308)(14080,21333,308)(14080,21162,308)]
[(13653,21333,308)(14080,21162,308)(13653,21162,308)]
[(13653,21760,308)(14080,21760,308)(14080,21333,308)]
[(13653,21760,308)(14080,21333,308)(13653,21333,308)]
[(13653,22187,308)(14080,22187,308)(14080,21760,308)]
[(13653,22187,308)(14080,21760,308)(13653,21760,308)]
[(13653,22613,308)(14080,22613,308)(14080,22187,308)]
[(13653,22613,308)(14080,22187,308)(13653,22187,308)]
[(13653,22918,308)(14080,22918,308)(14080,22613,308)]
[(13653,22918,308)(14080,22613,308)(13653,22613,308)]
[(14080,21333,308)(14507,21333,308)(14507,21162,308)]
[(14080,21333,308)(14507,21162,308)(14080,21162,308)]
[(14080,21760,308)(14507,21760,312)(14507,21333,308)]
[(14080,21760,308)(14507,21333,308)(14080,21333,308)]
[(14080,22187,308)(14507,22187,312)(14507,21760,312)]
[(14080,22187,308)(14507,21760,312)(14080,21760,308)]
[(14080,22613,308)(14507,22613,308)(14507,22187,312)]
[(14080,22613,308)(14507,22187,312)(14080,22187,308)]
[(14080,22918,308)(14507,22918,308)(14507,22613,308)]
[(14080,22918,308)(14507,22613,308)(14080,22613,308)]
[(14507,21333,308)(14573,21333,308)(14573,21162,308)]
[(14507,21333,308)(14573,21162,308)(14507,21162,308)]
[(14573,21587,312)(14573,21333,308)(14507,21333,308)]
[(14573,21587,312)(14507,21333,308)(14507,21760,312)]
[(14933,21760,312)(14933,21592,312)(14578,21592,312)]
[(14933,21760,312)(14578,21592,312)(14507,21760,312)]
[(14578,21592,312)(14573,21587,312)(14507,21760,312)]
[(14507,22187,312)(14933,22187,312)(14933,21760,312)]
[(14507,22187,312)(14933,21760,312)(14507,21760,312)]
[(14507,22613,308)(14573,22613,308)(14573,22485,312)]
[(14507,22613,308)(14573,22485,312)(14507,22187,312)]
[(14578,22480,312)(14933,22480,312)(14933,22187,312)]
[(14578,22480,312)(14933,22187,312)(14507,22187,312)]
[(14507,22187,312)(14573,22485,312)(14578,22480,312)]
[(14507,22918,308)(14573,22918,308)(14573,22613,308)]
[(14507,22918,308)(14573,22613,308)(14507,22613,308)]
[(14933,21760,312)(15360,21760,312)(15360,21592,312)]
[(14933,21760,312)(15360,21592,312)(14933,21592,312)]
[(14933,22187,312)(15360,22187,312)(15360,21760,312)]
[(14933,22187,312)(15360,21760,312)(14933,21760,312)]
[(14933,22480,312)(15360,22480,312)(15360,22187,312)]
[(14933,22480,312)(15360,22187,312)(14933,22187,312)]
[(15360,21760,312)(15787,21760,312)(15787,21592,312)]
[(15360,21760,312)(15787,21592,312)(15360,21592,312)]
[(15360,22187,312)(15787,22187,312)(15787,21760,312)]
[(15360,22187,312)(15787,21760,312)(15360,21760,312)]
[(15360,22480,312)(15787,22480,312)(15787,22187,312)]
[(15360,22480,312)(15787,22187,312)(15360,22187,312)]
[(15787,21760,312)(16213,21760,312)(16213,21592,312)]
[(15787,21760,312)(16213,21592,312)(15787,21592,312)]
[(15787,22187,312)(16213,22187,312)(16213,21760,312)]
[(15787,22187,312)(16213,21760,312)(15787,21760,312)]
[(15787,22480,312)(16213,22480,312)(16213,22187,312)]
[(15787,22480,312)(16213,22187,312)(15787,22187,312)]
[(16640,21488,332)(16528,21488,313)(16528,21587,313)]
[(16640,21488,332)(16528,21587,313)(16523,21592,313)]
[(16640,21488,332)(16523,21592,313)(16640,21760,332)]
[(16213,21760,312)(16640,21760,332)(16523,21592,313)]
[(16213,21760,312)(16523,21592,313)(16213,21592,312)]
[(16213,22187,312)(16640,22187,332)(16640,21760,332)]
[(16213,22187,312)(16640,21760,332)(16213,21760,312)]
[(16528,22485,313)(16528,22553,313)(16640,22553,332)]
[(16523,22480,313)(16528,22485,313)(16640,22553,332)]
[(16523,22480,313)(16640,22553,332)(16640,22187,332)]
[(16523,22480,313)(16640,22187,332)(16213,22187,312)]
[(16523,22480,313)(16213,22187,312)(16213,22480,312)]
[(16980,16400,423)(16937,16400,423)(16937,16640,423)]
[(17067,16640,423)(17067,16317,423)(16980,16400,423)]
[(17067,16640,423)(16980,16400,423)(16937,16640,423)]
[(16937,17067,423)(17067,17067,423)(17067,16640,423)]
[(16937,17067,423)(17067,16640,423)(16937,16640,423)]
[(16937,17493,423)(17067,17493,423)(17067,17067,423)]
[(16937,17493,423)(17067,17067,423)(16937,17067,423)]
[(16920,17632,423)(16920,17635,423)(16937,17648,423)]
[(16920,17632,423)(16937,17648,423)(16937,17617,423)]
[(17067,17493,423)(16937,17493,423)(16937,17617,423)]
[(17067,17493,423)(16937,17617,423)(16977,17688,423)]
[(17067,17493,423)(16977,17688,423)(17067,17778,423)]
[(16937,17648,423)(16937,17688,423)(16977,17688,423)]
[(16937,17617,423)(16937,17648,423)(16977,17688,423)]
[(16640,21760,332)(17067,21760,399)(17067,21488,399)]
[(16640,21760,332)(17067,21488,399)(16640,21488,332)]
[(16640,22187,332)(17067,22187,399)(17067,21760,399)]
[(16640,22187,332)(17067,21760,399)(16640,21760,332)]
[(16640,22553,332)(17067,22553,399)(17067,22187,399)]
[(16640,22553,332)(17067,22187,399)(16640,22187,332)]
[(17173,16213,423)(17493,16213,423)(17493,15903,423)]
[(17493,16213,423)(17173,16213,423)(17067,16317,423)]
[(17493,16213,423)(17067,16317,423)(17067,16640,423)]
[(17493,16213,423)(17067,16640,423)(17493,16640,423)]
[(17067,17067,423)(17493,17067,423)(17493,16640,423)]
[(17067,17067,423)(17493,16640,423)(17067,16640,423)]
[(17067,17493,423)(17493,17493,423)(17493,17067,423)]
[(17067,17493,423)(17493,17067,423)(17067,17067,423)]
[(17067,17778,423)(17208,17920,423)(17493,17920,423)]
[(17067,17778,423)(17493,17920,423)(17493,17493,423)]
[(17067,17778,423)(17493,17493,423)(17067,17493,423)]
[(17493,18203,423)(17493,17920,423)(17208,17920,423)]
[(17145,20907,411)(17493,20907,411)(17493,20685,411)]
[(17145,20907,411)(17493,20685,411)(17145,20685,411)]
[(17145,21333,411)(17493,21333,411)(17493,20907,411)]
[(17145,21333,411)(17493,20907,411)(17145,20907,411)]
[(17140,21488,411)(17067,21488,399)(17067,21760,399)]
[(17145,21483,412)(17140,21488,411)(17067,21760,399)]
[(17145,21483,412)(17067,21760,399)(17493,21760,411)]
[(17145,21483,412)(17493,21760,411)(17493,21333,411)]
[(17493,21333,411)(17145,21333,411)(17145,21483,412)]
[(17067,22187,399)(17493,22187,411)(17493,21760,411)]
[(17067,22187,399)(17493,21760,411)(17067,21760,399)]
[(17145,22558,412)(17145,22613,411)(17493,22613,411)]
[(17140,22553,411)(17145,22558,412)(17493,22613,411)]
[(17140,22553,411)(17493,22613,411)(17493,22187,411)]
[(17140,22553,411)(17493,22187,411)(17067,22187,399)]
[(17067,22187,399)(17067,22553,399)(17140,22553,411)]
[(17145,23040,411)(17493,23040,411)(17493,22613,411)]
[(17145,23040,411)(17493,22613,411)(17145,22613,411)]
[(17493,23357,411)(17493,23040,411)(17145,23040,411)]
[(17493,23357,411)(17145,23040,411)(17145,23357,411)]
[(17777,15630,423)(17767,15630,423)(17767,15640,423)]
[(17805,15630,423)(17790,15615,423)(17777,15630,423)]
[(17805,15630,423)(17777,15630,423)(17767,15640,423)]
[(17805,15630,423)(17767,15640,423)(17758,15645,423)]
[(17805,15630,423)(17758,15645,423)(17615,15787,423)]
[(17805,15630,423)(17615,15787,423)(17920,15787,423)]
[(17805,15630,423)(17920,15787,423)(17920,15630,423)]
[(17920,15787,423)(17615,15787,423)(17493,15903,423)]
[(17920,15787,423)(17493,15903,423)(17493,16213,423)]
[(17920,15787,423)(17493,16213,423)(17920,16213,423)]
[(17493,16640,423)(17920,16640,423)(17920,16213,423)]
[(17493,16640,423)(17920,16213,423)(17493,16213,423)]
[(17493,17067,423)(17920,17067,423)(17920,16640,423)]
[(17493,17067,423)(17920,16640,423)(17493,16640,423)]
[(17493,17493,423)(17920,17493,423)(17920,17067,423)]
[(17493,17493,423)(17920,17067,423)(17493,17067,423)]
[(17493,17920,423)(17920,17920,423)(17920,17493,423)]
[(17493,17920,423)(17920,17493,423)(17493,17493,423)]
[(17493,18203,423)(17638,18347,423)(17920,18347,423)]
[(17493,18203,423)(17920,18347,423)(17920,17920,423)]
[(17493,18203,423)(17920,17920,423)(17493,17920,423)]
[(17758,18468,423)(17762,18468,423)(17770,18458,423)]
[(17758,18468,423)(17770,18458,423)(17638,18347,423)]
[(17920,18347,423)(17638,18347,423)(17770,18458,423)]
[(17920,18347,423)(17770,18458,423)(17920,18458,423)]
[(17493,20907,411)(17920,20907,411)(17920,20685,411)]
[(17493,20907,411)(17920,20685,411)(17493,20685,411)]
[(17493,21333,411)(17920,21333,411)(17920,20907,411)]
[(17493,21333,411)(17920,20907,411)(17493,20907,411)]
[(17493,21760,411)(17920,21760,411)(17920,21333,411)]
[(17493,21760,411)(17920,21333,411)(17493,21333,411)]
[(17493,22187,411)(17920,22187,411)(17920,21760,411)]
[(17493,22187,411)(17920,21760,411)(17493,21760,411)]
[(17493,22613,411)(17920,22613,411)(17920,22187,411)]
[(17493,22613,411)(17920,22187,411)(17493,22187,411)]
[(17493,23040,411)(17920,23040,411)(17920,22613,411)]
[(17493,23040,411)(17920,22613,411)(17493,22613,411)]
[(17493,23357,411)(17920,23357,411)(17920,23040,411)]
[(17493,23357,411)(17920,23040,411)(17493,23040,411)]
[(17920,15787,423)(18347,15787,423)(18347,15630,423)]
[(17920,15787,423)(18347,15630,423)(17920,15630,423)]
[(17920,16213,423)(18347,16213,423)(18347,15787,423)]
[(17920,16213,423)(18347,15787,423)(17920,15787,423)]
[(17920,16640,423)(18347,16640,423)(18347,16213,423)]
[(17920,16640,423)(18347,16213,423)(17920,16213,423)]
[(17920,17067,423)(18347,17067,423)(18347,16640,423)]
[(17920,17067,423)(18347,16640,423)(17920,16640,423)]
[(17920,17493,423)(18347,17493,423)(18347,17067,423)]
[(17920,17493,423)(18347,17067,423)(17920,17067,423)]
[(17920,17920,423)(18347,17920,423)(18347,17493,423)]
[(17920,17920,423)(18347,17493,423)(17920,17493,423)]
[(17920,18347,423)(18347,18347,423)(18347,17920,423)]
[(17920,18347,423)(18347,17920,423)(17920,17920,423)]
[(17920,18347,423)(17920,18458,423)(18007,18458,423)]
[(17920,18347,423)(18007,18458,423)(18012,18463,423)]
[(17920,18347,423)(18012,18463,423)(18347,18347,423)]
[(18012,18463,423)(18012,18773,419)(18347,18773,419)]
[(18012,18463,423)(18347,18773,419)(18347,18347,423)]
[(18012,19200,419)(18347,19200,419)(18347,18773,419)]
[(18012,19200,419)(18347,18773,419)(18012,18773,419)]
[(18012,19627,419)(18347,19627,419)(18347,19200,419)]
[(18012,19627,419)(18347,19200,419)(18012,19200,419)]
[(18012,20053,419)(18347,20053,419)(18347,19627,419)]
[(18012,20053,419)(18347,19627,419)(18012,19627,419)]
[(18012,20480,419)(18347,20480,419)(18347,20053,419)]
[(18012,20480,419)(18347,20053,419)(18012,20053,419)]
[(18007,20685,419)(17920,20685,411)(17920,20907,411)]
[(18012,20680,419)(18007,20685,419)(17920,20907,411)]
[(18012,20680,419)(17920,20907,411)(18347,20907,411)]
[(18012,20680,419)(18347,20907,411)(18347,20480,419)]
[(18347,20480,419)(18012,20480,419)(18012,20680,419)]
[(17920,21333,411)(18347,21333,411)(18347,20907,411)]
[(17920,21333,411)(18347,20907,411)(17920,20907,411)]
[(17920,21760,411)(18347,21760,411)(18347,21333,411)]
[(17920,21760,411)(18347,21333,411)(17920,21333,411)]
[(17920,22187,411)(18347,22187,411)(18347,21760,411)]
[(17920,22187,411)(18347,21760,411)(17920,21760,411)]
[(17920,22613,411)(18347,22613,411)(18347,22187,411)]
[(17920,22613,411)(18347,22187,411)(17920,22187,411)]
[(17920,23040,411)(18347,23040,411)(18347,22613,411)]
[(17920,23040,411)(18347,22613,411)(17920,22613,411)]
[(17920,23357,411)(18347,23357,411)(18347,23040,411)]
[(17920,23357,411)(18347,23040,411)(17920,23040,411)]
[(18347,15787,423)(18773,15787,423)(18773,15630,423)]
[(18347,15787,423)(18773,15630,423)(18347,15630,423)]
[(18347,16213,423)(18773,16213,423)(18773,15787,423)]
[(18347,16213,423)(18773,15787,423)(18347,15787,423)]
[(18347,16640,423)(18773,16640,423)(18773,16213,423)]
[(18347,16640,423)(18773,16213,423)(18347,16213,423)]
[(18347,17067,423)(18773,17067,423)(18773,16640,423)]
[(18347,17067,423)(18773,16640,423)(18347,16640,423)]
[(18347,17493,423)(18773,17493,423)(18773,17067,423)]
[(18347,17493,423)(18773,17067,423)(18347,17067,423)]
[(18347,17920,423)(18773,17920,423)(18773,17493,423)]
[(18347,17920,423)(18773,17493,423)(18347,17493,423)]
[(18347,18347,423)(18773,18347,423)(18773,17920,423)]
[(18347,18347,423)(18773,17920,423)(18347,17920,423)]
[(18347,18773,419)(18773,18773,419)(18773,18347,423)]
[(18347,18773,419)(18773,18347,423)(18347,18347,423)]
[(18347,19200,419)(18773,19200,419)(18773,18773,419)]
[(18347,19200,419)(18773,18773,419)(18347,18773,419)]
[(18347,19627,419)(18773,19627,419)(18773,19200,419)]
[(18347,19627,419)(18773,19200,419)(18347,19200,419)]
[(18347,20053,419)(18773,20053,419)(18773,19627,419)]
[(18347,20053,419)(18773,19627,419)(18347,19627,419)]
[(18347,20480,419)(18773,20480,419)(18773,20053,419)]
[(18347,20480,419)(18773,20053,419)(18347,20053,419)]
[(18347,20907,411)(18773,20907,411)(18773,20480,419)]
[(18347,20907,411)(18773,20480,419)(18347,20480,419)]
[(18347,21333,411)(18773,21333,411)(18773,20907,411)]
[(18347,21333,411)(18773,20907,411)(18347,20907,411)]
[(18347,21760,411)(18773,21760,411)(18773,21333,411)]
[(18347,21760,411)(18773,21333,411)(18347,21333,411)]
[(18347,22187,411)(18773,22187,411)(18773,21760,411)]
[(18347,22187,411)(18773,21760,411)(18347,21760,411)]
[(18347,22613,411)(18773,22613,411)(18773,22187,411)]
[(18347,22613,411)(18773,22187,411)(18347,22187,411)]
[(18347,23040,411)(18773,23040,411)(18773,22613,411)]
[(18347,23040,411)(18773,22613,411)(18347,22613,411)]
[(18347,23357,411)(18773,23357,411)(18773,23040,411)]
[(18347,23357,411)(18773,23040,411)(18347,23040,411)]
[(19190,15642,423)(19188,15630,423)(19180,15628,423)]
[(19190,15642,423)(19180,15628,423)(18773,15630,423)]
[(19190,15642,423)(18773,15630,423)(18773,15787,423)]
[(19190,15642,423)(18773,15787,423)(19200,15787,423)]
[(19200,15787,423)(19200,15652,423)(19190,15642,423)]
[(18773,16213,423)(19200,16213,423)(19200,15787,423)]
[(18773,16213,423)(19200,15787,423)(18773,15787,423)]
[(18773,16640,423)(19200,16640,423)(19200,16213,423)]
[(18773,16640,423)(19200,16213,423)(18773,16213,423)]
[(18773,17067,423)(19200,17067,423)(19200,16640,423)]
[(18773,17067,423)(19200,16640,423)(18773,16640,423)]
[(18773,17493,423)(19200,17493,423)(19200,17067,423)]
[(18773,17493,423)(19200,17067,423)(18773,17067,423)]
[(18773,17920,423)(19200,17920,423)(19200,17493,423)]
[(18773,17920,423)(19200,17493,423)(18773,17493,423)]
[(18773,18347,423)(19200,18347,423)(19200,17920,423)]
[(18773,18347,423)(19200,17920,423)(18773,17920,423)]
[(19192,18468,423)(19195,18468,423)(19200,18460,423)]
[(19192,18468,423)(19200,18460,423)(19200,18347,423)]
[(19192,18468,423)(19200,18347,423)(19182,18458,423)]
[(18947,18458,423)(19182,18458,423)(19200,18347,423)]
[(18947,18458,423)(19200,18347,423)(18773,18347,423)]
[(18942,18463,423)(18947,18458,423)(18773,18347,423)]
[(18773,18773,419)(18942,18773,419)(18942,18463,423)]
[(18773,18773,419)(18942,18463,423)(18773,18347,423)]
[(18773,19200,419)(18942,19200,419)(18942,18773,419)]
[(18773,19200,419)(18942,18773,419)(18773,18773,419)]
[(18773,19627,419)(18942,19627,419)(18942,19200,419)]
[(18773,19627,419)(18942,19200,419)(18773,19200,419)]
[(18773,20053,419)(18942,20053,419)(18942,19627,419)]
[(18773,20053,419)(18942,19627,419)(18773,19627,419)]
[(18773,20480,419)(18942,20480,419)(18942,20053,419)]
[(18773,20480,419)(18942,20053,419)(18773,20053,419)]
[(18942,20680,419)(18942,20480,419)(18773,20480,419)]
[(18942,20680,419)(18773,20480,419)(18773,20907,411)]
[(19200,20907,411)(19200,20685,411)(18947,20685,419)]
[(19200,20907,411)(18947,20685,419)(18773,20907,411)]
[(18947,20685,419)(18942,20680,419)(18773,20907,411)]
[(18773,21333,411)(19200,21333,411)(19200,20907,411)]
[(18773,21333,411)(19200,20907,411)(18773,20907,411)]
[(18773,21760,411)(19200,21760,411)(19200,21333,411)]
[(18773,21760,411)(19200,21333,411)(18773,21333,411)]
[(18773,22187,411)(19200,22187,411)(19200,21760,411)]
[(18773,22187,411)(19200,21760,411)(18773,21760,411)]
[(18773,22613,411)(19200,22613,411)(19200,22187,411)]
[(18773,22613,411)(19200,22187,411)(18773,22187,411)]
[(18773,23040,411)(19200,23040,411)(19200,22613,411)]
[(18773,23040,411)(19200,22613,411)(18773,22613,411)]
[(18773,23357,411)(19200,23357,411)(19200,23040,411)]
[(18773,23357,411)(19200,23040,411)(18773,23040,411)]
[(19200,15787,423)(19323,15787,423)(19200,15652,423)]
[(19200,16213,423)(19627,16213,423)(19627,16118,423)]
[(19200,16213,423)(19627,16118,423)(19323,15787,423)]
[(19200,16213,423)(19323,15787,423)(19200,15787,423)]
[(19200,16640,423)(19627,16640,423)(19627,16213,423)]
[(19200,16640,423)(19627,16213,423)(19200,16213,423)]
[(19200,17067,423)(19627,17067,423)(19627,16640,423)]
[(19200,17067,423)(19627,16640,423)(19200,16640,423)]
[(19200,17493,423)(19627,17493,423)(19627,17067,423)]
[(19200,17493,423)(19627,17067,423)(19200,17067,423)]
[(19200,17920,423)(19627,17920,423)(19627,17493,423)]
[(19200,17920,423)(19627,17493,423)(19200,17493,423)]
[(19627,17943,423)(19627,17920,423)(19200,17920,423)]
[(19627,17943,423)(19200,17920,423)(19200,18347,423)]
[(19627,17943,423)(19200,18347,423)(19293,18347,423)]
[(19200,18460,423)(19293,18347,423)(19200,18347,423)]
[(19200,20907,411)(19627,20907,411)(19627,20685,411)]
[(19200,20907,411)(19627,20685,411)(19200,20685,411)]
[(19200,21333,411)(19627,21333,411)(19627,20907,411)]
[(19200,21333,411)(19627,20907,411)(19200,20907,411)]
[(19200,21760,411)(19627,21760,411)(19627,21333,411)]
[(19200,21760,411)(19627,21333,411)(19200,21333,411)]
[(19200,22187,411)(19627,22187,411)(19627,21760,411)]
[(19200,22187,411)(19627,21760,411)(19200,21760,411)]
[(19200,22613,411)(19627,22613,411)(19627,22187,411)]
[(19200,22613,411)(19627,22187,411)(19200,22187,411)]
[(19200,23040,411)(19627,23040,411)(19627,22613,411)]
[(19200,23040,411)(19627,22613,411)(19200,22613,411)]
[(19200,23357,411)(19627,23357,411)(19627,23040,411)]
[(19200,23357,411)(19627,23040,411)(19200,23040,411)]
[(19627,16213,423)(19715,16213,423)(19627,16118,423)]
[(20053,16640,423)(20053,16533,423)(20008,16533,423)]
[(19627,16640,423)(20053,16640,423)(20008,16533,423)]
[(19627,16640,423)(20008,16533,423)(19715,16213,423)]
[(19627,16640,423)(19715,16213,423)(19627,16213,423)]
[(19627,17067,423)(20053,17067,423)(20053,16640,423)]
[(19627,17067,423)(20053,16640,423)(19627,16640,423)]
[(19627,17493,423)(19977,17493,423)(19975,17487,423)]
[(19627,17493,423)(19975,17487,423)(19980,17482,423)]
[(19627,17493,423)(19980,17482,423)(20053,17067,423)]
[(19627,17493,423)(20053,17067,423)(19627,17067,423)]
[(19980,17482,423)(20053,17482,423)(20053,17067,423)]
[(19990,17507,423)(19988,17502,423)(19977,17493,423)]
[(19990,17507,423)(19977,17493,423)(19627,17493,423)]
[(19990,17507,423)(19627,17493,423)(19627,17920,423)]
[(19990,17507,423)(19627,17920,423)(19647,17920,423)]
[(19627,17943,423)(19647,17920,423)(19627,17920,423)]
[(19627,20907,411)(19765,20907,411)(19765,20685,411)]
[(19627,20907,411)(19765,20685,411)(19627,20685,411)]
[(19627,21333,411)(19765,21333,411)(19765,20907,411)]
