{
[(41984,38912,2481)(41984,38798,2481)(41836,38734,2481)]
[(33280,41928,2487)(33792,41984,2487)(33792,41472,2487)]
[(33280,41928,2487)(33792,41472,2487)(33544,41472,2487)]
[(34304,41658,2487)(33984,41472,2487)(33792,41472,2487)]
[(34304,41658,2487)(33792,41472,2487)(33792,41984,2487)]
[(34304,41658,2487)(33792,41984,2487)(34304,41984,2487)]
[(34540,41472,2487)(34400,41510,2487)(34464,41732,2487)]
[(34458,41744,2487)(34450,41744,2487)(34304,41984,2487)]
[(34450,41744,2487)(34304,41744,2487)(34304,41984,2487)]
[(34304,41744,2487)(34450,41744,2487)(34304,41658,2487)]
[(34540,41472,2487)(34464,41732,2487)(34464,41738,2487)]
[(34540,41472,2487)(34464,41738,2487)(34816,41984,2487)]
[(34540,41472,2487)(34816,41984,2487)(34816,41472,2487)]
[(34464,41738,2487)(34458,41744,2487)(34304,41984,2487)]
[(34464,41738,2487)(34304,41984,2487)(34816,41984,2487)]
[(34816,41984,2487)(35328,41984,2487)(35328,41472,2487)]
[(34816,41984,2487)(35328,41472,2487)(34816,41472,2487)]
[(35328,41984,2487)(35840,41984,2487)(35840,41472,2487)]
[(35328,41984,2487)(35840,41472,2487)(35328,41472,2487)]
[(35840,41984,2487)(36352,41984,2487)(36352,41472,2487)]
[(35840,41984,2487)(36352,41472,2487)(35840,41472,2487)]
[(36352,41984,2487)(36864,41984,2487)(36864,41472,2487)]
[(36352,41984,2487)(36864,41472,2487)(36352,41472,2487)]
[(36864,41984,2487)(37376,41984,2487)(37376,41472,2487)]
[(36864,41984,2487)(37376,41472,2487)(36864,41472,2487)]
[(37376,41984,2487)(37888,41984,2487)(37888,41472,2487)]
[(37376,41984,2487)(37888,41472,2487)(37376,41472,2487)]
[(37888,41984,2487)(38400,41984,2487)(38400,41472,2487)]
[(37888,41984,2487)(38400,41472,2487)(37888,41472,2487)]
[(38400,41984,2487)(38912,41984,2487)(38912,41472,2487)]
[(38400,41984,2487)(38912,41472,2487)(38400,41472,2487)]
[(38912,41984,2487)(39424,41984,2487)(39424,41472,2487)]
[(38912,41984,2487)(39424,41472,2487)(38912,41472,2487)]
[(39424,41984,2487)(39936,41984,2487)(39936,41472,2487)]
[(39424,41984,2487)(39936,41472,2487)(39424,41472,2487)]
[(39936,41984,2487)(40448,41984,2487)(40448,41472,2487)]
[(39936,41984,2487)(40448,41472,2487)(39936,41472,2487)]
[(40448,41984,2487)(40960,41984,2487)(40960,41472,2487)]
[(40448,41984,2487)(40960,41472,2487)(40448,41472,2487)]
[(40960,41984,2487)(41472,41984,2487)(41472,41472,2487)]
[(40960,41984,2487)(41472,41472,2487)(40960,41472,2487)]
[(41472,41984,2487)(41984,41984,2487)(41984,41472,2487)]
[(41472,41984,2487)(41984,41472,2487)(41472,41472,2487)]
[(41984,41984,2487)(42496,41984,2487)(42496,41472,2481)]
[(41984,41984,2487)(42496,41472,2481)(41984,41472,2487)]
[(42496,41984,2487)(43008,41984,2481)(43008,41472,2481)]
[(42496,41984,2487)(43008,41472,2481)(42496,41472,2481)]
[(43008,41984,2481)(43520,41984,2481)(43520,41472,2481)]
[(43008,41984,2481)(43520,41472,2481)(43008,41472,2481)]
[(43520,41984,2481)(44032,41984,2481)(44032,41472,2481)]
[(43520,41984,2481)(44032,41472,2481)(43520,41472,2481)]
[(44032,41984,2481)(44544,41984,2481)(44544,41472,2481)]
[(44032,41984,2481)(44544,41472,2481)(44032,41472,2481)]
[(44544,41984,2481)(45056,41984,2481)(45056,41472,2481)]
[(44544,41984,2481)(45056,41472,2481)(44544,41472,2481)]
[(45056,41984,2481)(45568,41984,2481)(45568,41472,2481)]
[(45056,41984,2481)(45568,41472,2481)(45056,41472,2481)]
[(45568,41984,2481)(46080,41984,2481)(46080,41472,2481)]
[(45568,41984,2481)(46080,41472,2481)(45568,41472,2481)]
[(46080,41984,2481)(46592,41984,2481)(46592,41472,2481)]
[(46080,41984,2481)(46592,41472,2481)(46080,41472,2481)]
[(46592,41984,2481)(47104,41984,2481)(47104,41472,2481)]
[(46592,41984,2481)(47104,41472,2481)(46592,41472,2481)]
[(47104,41984,2481)(47616,41984,2481)(47616,41472,2481)]
[(47104,41984,2481)(47616,41472,2481)(47104,41472,2481)]
[(48128,41506,2481)(48048,41472,2481)(47616,41472,2481)]
[(48128,41506,2481)(47616,41472,2481)(47616,41984,2481)]
[(48128,41506,2481)(47616,41984,2481)(48128,41984,2481)]
[(48128,41984,2481)(48640,41984,2481)(48640,41732,2481)]
[(48128,41984,2481)(48640,41732,2481)(48128,41506,2481)]
[(48868,41940,2481)(48846,41908,2481)(48728,41772,2481)]
[(48868,41940,2481)(48728,41772,2481)(48640,41732,2481)]
[(48868,41940,2481)(48640,41732,2481)(48640,41984,2481)]
[(48736,41772,2481)(48766,41772,2481)(48756,41758,2481)]
[(48782,41796,2481)(48766,41772,2481)(48736,41772,2481)]
[(48782,41796,2481)(48736,41772,2481)(48728,41772,2481)]
[(48844,41898,2481)(48874,41834,2481)(48782,41796,2481)]
[(48878,41940,2481)(48868,41940,2481)(48640,41984,2481)]
[(48846,41908,2481)(48844,41898,2481)(48782,41796,2481)]
[(48846,41908,2481)(48782,41796,2481)(48728,41772,2481)]
[(48878,41940,2481)(48640,41984,2481)(49152,41984,2481)]
[(49152,41792,2481)(48878,41940,2481)(49152,41984,2481)]
[(49152,41792,2481)(49152,41984,2481)(49664,41984,2481)]
[(49152,41792,2481)(49664,41984,2481)(49664,41516,2481)]
[(49970,41472,2481)(49748,41472,2481)(49664,41516,2481)]
[(49970,41472,2481)(49664,41516,2481)(49664,41984,2481)]
[(49970,41472,2481)(49664,41984,2481)(50176,41984,2481)]
[(49970,41472,2481)(50176,41984,2481)(50176,41858,2481)]
[(50176,41984,2481)(50244,41984,2481)(50176,41858,2481)]
[(33280,42496,2487)(33280,41984,2487)(33246,41984,2487)]
[(33280,42496,2487)(33246,41984,2487)(32948,42496,2487)]
[(33280,42496,2487)(33792,42496,2487)(33792,41984,2487)]
[(33280,42496,2487)(33792,41984,2487)(33280,41984,2487)]
[(33792,42496,2487)(34304,42496,2487)(34304,41984,2487)]
[(33792,42496,2487)(34304,41984,2487)(33792,41984,2487)]
[(34304,42496,2487)(34816,42496,2487)(34816,41984,2487)]
[(34304,42496,2487)(34816,41984,2487)(34304,41984,2487)]
[(34816,42496,2487)(35328,42496,2487)(35328,41984,2487)]
[(34816,42496,2487)(35328,41984,2487)(34816,41984,2487)]
[(35328,42496,2487)(35840,42496,2487)(35840,41984,2487)]
[(35328,42496,2487)(35840,41984,2487)(35328,41984,2487)]
[(35840,42496,2487)(36352,42496,2487)(36352,41984,2487)]
[(35840,42496,2487)(36352,41984,2487)(35840,41984,2487)]
[(36352,42496,2487)(36864,42496,2487)(36864,41984,2487)]
[(36352,42496,2487)(36864,41984,2487)(36352,41984,2487)]
[(36864,42496,2487)(37376,42496,2487)(37376,41984,2487)]
[(36864,42496,2487)(37376,41984,2487)(36864,41984,2487)]
[(37376,42496,2487)(37888,42496,2487)(37888,41984,2487)]
[(37376,42496,2487)(37888,41984,2487)(37376,41984,2487)]
[(37888,42496,2487)(38400,42496,2487)(38400,41984,2487)]
[(37888,42496,2487)(38400,41984,2487)(37888,41984,2487)]
[(38400,42496,2487)(38912,42496,2487)(38912,41984,2487)]
[(38400,42496,2487)(38912,41984,2487)(38400,41984,2487)]
[(38912,42496,2487)(39424,42496,2487)(39424,41984,2487)]
[(38912,42496,2487)(39424,41984,2487)(38912,41984,2487)]
[(39424,42496,2487)(39936,42496,2487)(39936,41984,2487)]
[(39424,42496,2487)(39936,41984,2487)(39424,41984,2487)]
[(39936,42496,2487)(40448,42496,2487)(40448,41984,2487)]
[(39936,42496,2487)(40448,41984,2487)(39936,41984,2487)]
[(40448,42496,2487)(40960,42496,2487)(40960,41984,2487)]
[(40448,42496,2487)(40960,41984,2487)(40448,41984,2487)]
[(40960,42496,2487)(41472,42496,2487)(41472,41984,2487)]
[(40960,42496,2487)(41472,41984,2487)(40960,41984,2487)]
[(41472,42496,2487)(41984,42496,2487)(41984,41984,2487)]
[(41472,42496,2487)(41984,41984,2487)(41472,41984,2487)]
[(41984,42496,2487)(42496,42496,2487)(42496,41984,2487)]
[(41984,42496,2487)(42496,41984,2487)(41984,41984,2487)]
[(42496,42496,2487)(43008,42496,2481)(43008,41984,2481)]
[(42496,42496,2487)(43008,41984,2481)(42496,41984,2487)]
[(43008,42496,2481)(43520,42496,2481)(43520,41984,2481)]
[(43008,42496,2481)(43520,41984,2481)(43008,41984,2481)]
[(43520,42496,2481)(44032,42496,2481)(44032,41984,2481)]
[(43520,42496,2481)(44032,41984,2481)(43520,41984,2481)]
[(44032,42496,2481)(44544,42496,2481)(44544,41984,2481)]
[(44032,42496,2481)(44544,41984,2481)(44032,41984,2481)]
[(44544,42496,2481)(45056,42496,2481)(45056,41984,2481)]
[(44544,42496,2481)(45056,41984,2481)(44544,41984,2481)]
[(45056,42496,2481)(45568,42496,2481)(45568,41984,2481)]
[(45056,42496,2481)(45568,41984,2481)(45056,41984,2481)]
[(45568,42496,2481)(46080,42496,2481)(46080,41984,2481)]
[(45568,42496,2481)(46080,41984,2481)(45568,41984,2481)]
[(46080,42496,2481)(46592,42496,2481)(46592,41984,2481)]
[(46080,42496,2481)(46592,41984,2481)(46080,41984,2481)]
[(46592,42496,2481)(47104,42496,2481)(47104,41984,2481)]
[(46592,42496,2481)(47104,41984,2481)(46592,41984,2481)]
[(47104,42496,2481)(47616,42496,2481)(47616,41984,2481)]
[(47104,42496,2481)(47616,41984,2481)(47104,41984,2481)]
[(47616,42496,2481)(48128,42496,2481)(48128,41984,2481)]
[(47616,42496,2481)(48128,41984,2481)(47616,41984,2481)]
[(48128,42496,2481)(48640,42496,2481)(48640,41984,2481)]
[(48128,42496,2481)(48640,41984,2481)(48128,41984,2481)]
[(48640,42496,2481)(49152,42496,2481)(49152,41984,2481)]
[(48640,42496,2481)(49152,41984,2481)(48640,41984,2481)]
[(49152,42496,2481)(49664,42496,2481)(49664,41984,2481)]
[(49152,42496,2481)(49664,41984,2481)(49152,41984,2481)]
[(49664,42496,2481)(50176,42496,2481)(50176,41984,2481)]
[(49664,42496,2481)(50176,41984,2481)(49664,41984,2481)]
[(50176,42496,2481)(50520,42496,2481)(50244,41984,2481)]
[(50176,42496,2481)(50244,41984,2481)(50176,41984,2481)]
[(32650,43008,2487)(32768,43008,2487)(32768,42806,2487)]
[(32948,42496,2487)(32768,42806,2487)(32768,43008,2487)]
[(32948,42496,2487)(32768,43008,2487)(33280,43008,2487)]
[(32948,42496,2487)(33280,43008,2487)(33280,42496,2487)]
[(33280,43008,2487)(33792,43008,2487)(33792,42496,2487)]
[(33280,43008,2487)(33792,42496,2487)(33280,42496,2487)]
[(33792,43008,2487)(34304,43008,2487)(34304,42496,2487)]
[(33792,43008,2487)(34304,42496,2487)(33792,42496,2487)]
[(34304,43008,2487)(34816,43008,2487)(34816,42496,2487)]
[(34304,43008,2487)(34816,42496,2487)(34304,42496,2487)]
[(34816,43008,2487)(35328,43008,2487)(35328,42496,2487)]
[(34816,43008,2487)(35328,42496,2487)(34816,42496,2487)]
[(35328,43008,2487)(35840,43008,2487)(35840,42496,2487)]
[(35328,43008,2487)(35840,42496,2487)(35328,42496,2487)]
[(35840,43008,2487)(36352,43008,2487)(36352,42496,2487)]
[(35840,43008,2487)(36352,42496,2487)(35840,42496,2487)]
[(36352,43008,2487)(36864,43008,2487)(36864,42496,2487)]
[(36352,43008,2487)(36864,42496,2487)(36352,42496,2487)]
[(36864,43008,2487)(37376,43008,2487)(37376,42496,2487)]
[(36864,43008,2487)(37376,42496,2487)(36864,42496,2487)]
[(37376,43008,2487)(37888,43008,2487)(37888,42496,2487)]
[(37376,43008,2487)(37888,42496,2487)(37376,42496,2487)]
[(37888,43008,2487)(38400,43008,2487)(38400,42496,2487)]
[(37888,43008,2487)(38400,42496,2487)(37888,42496,2487)]
[(38400,43008,2487)(38912,43008,2487)(38912,42496,2487)]
[(38400,43008,2487)(38912,42496,2487)(38400,42496,2487)]
[(38912,43008,2487)(39424,43008,2487)(39424,42496,2487)]
[(38912,43008,2487)(39424,42496,2487)(38912,42496,2487)]
[(39424,43008,2487)(39936,43008,2487)(39936,42496,2487)]
[(39424,43008,2487)(39936,42496,2487)(39424,42496,2487)]
[(39936,43008,2487)(40448,43008,2487)(40448,42496,2487)]
[(39936,43008,2487)(40448,42496,2487)(39936,42496,2487)]
[(40448,43008,2487)(40960,43008,2487)(40960,42496,2487)]
[(40448,43008,2487)(40960,42496,2487)(40448,42496,2487)]
[(40960,43008,2487)(41472,43008,2487)(41472,42496,2487)]
[(40960,43008,2487)(41472,42496,2487)(40960,42496,2487)]
[(41472,43008,2487)(41984,43008,2487)(41984,42496,2487)]
[(41472,43008,2487)(41984,42496,2487)(41472,42496,2487)]
[(41984,43008,2487)(42496,43008,2487)(42496,42496,2487)]
[(41984,43008,2487)(42496,42496,2487)(41984,42496,2487)]
[(42496,43008,2487)(43008,43008,2481)(43008,42496,2481)]
[(42496,43008,2487)(43008,42496,2481)(42496,42496,2487)]
[(43008,43008,2481)(43520,43008,2481)(43520,42496,2481)]
[(43008,43008,2481)(43520,42496,2481)(43008,42496,2481)]
[(43520,43008,2481)(44032,43008,2481)(44032,42496,2481)]
[(43520,43008,2481)(44032,42496,2481)(43520,42496,2481)]
[(44032,43008,2481)(44544,43008,2481)(44544,42496,2481)]
[(44032,43008,2481)(44544,42496,2481)(44032,42496,2481)]
[(44544,43008,2481)(45056,43008,2481)(45056,42496,2481)]
[(44544,43008,2481)(45056,42496,2481)(44544,42496,2481)]
[(45056,43008,2481)(45568,43008,2481)(45568,42496,2481)]
[(45056,43008,2481)(45568,42496,2481)(45056,42496,2481)]
[(45568,43008,2481)(46080,43008,2481)(46080,42496,2481)]
[(45568,43008,2481)(46080,42496,2481)(45568,42496,2481)]
[(46080,43008,2481)(46592,43008,2481)(46592,42496,2481)]
[(46080,43008,2481)(46592,42496,2481)(46080,42496,2481)]
[(46592,43008,2481)(47104,43008,2481)(47104,42496,2481)]
[(46592,43008,2481)(47104,42496,2481)(46592,42496,2481)]
[(47104,43008,2481)(47616,43008,2481)(47616,42496,2481)]
[(47104,43008,2481)(47616,42496,2481)(47104,42496,2481)]
[(47616,43008,2481)(48128,43008,2481)(48128,42496,2481)]
[(47616,43008,2481)(48128,42496,2481)(47616,42496,2481)]
[(48128,43008,2481)(48640,43008,2481)(48640,42496,2481)]
[(48128,43008,2481)(48640,42496,2481)(48128,42496,2481)]
[(48640,43008,2481)(49152,43008,2481)(49152,42496,2481)]
[(48640,43008,2481)(49152,42496,2481)(48640,42496,2481)]
[(49152,43008,2481)(49664,43008,2481)(49664,42496,2481)]
[(49152,43008,2481)(49664,42496,2481)(49152,42496,2481)]
[(49664,43008,2481)(50176,43008,2481)(50176,42496,2481)]
[(49664,43008,2481)(50176,42496,2481)(49664,42496,2481)]
[(50688,43008,2481)(50688,42810,2481)(50520,42496,2481)]
[(50688,43008,2481)(50520,42496,2481)(50176,42496,2481)]
[(50688,43008,2481)(50176,42496,2481)(50176,43008,2481)]
[(50688,43008,2481)(50796,43008,2481)(50688,42810,2481)]
[(32768,43520,2487)(32768,43008,2487)(32650,43008,2487)]
[(32768,43520,2487)(32650,43008,2487)(32352,43520,2487)]
[(32768,43520,2487)(33280,43520,2487)(33280,43008,2487)]
[(32768,43520,2487)(33280,43008,2487)(32768,43008,2487)]
[(33280,43520,2487)(33792,43520,2487)(33792,43008,2487)]
[(33280,43520,2487)(33792,43008,2487)(33280,43008,2487)]
[(33792,43520,2487)(34304,43520,2487)(34304,43008,2487)]
[(33792,43520,2487)(34304,43008,2487)(33792,43008,2487)]
[(34304,43520,2487)(34816,43520,2487)(34816,43008,2487)]
[(34304,43520,2487)(34816,43008,2487)(34304,43008,2487)]
[(34816,43520,2487)(35328,43520,2487)(35328,43008,2487)]
[(34816,43520,2487)(35328,43008,2487)(34816,43008,2487)]
[(35328,43520,2487)(35840,43520,2487)(35840,43008,2487)]
[(35328,43520,2487)(35840,43008,2487)(35328,43008,2487)]
[(35840,43520,2487)(36352,43520,2487)(36352,43008,2487)]
[(35840,43520,2487)(36352,43008,2487)(35840,43008,2487)]
[(36352,43520,2487)(36864,43520,2487)(36864,43008,2487)]
[(36352,43520,2487)(36864,43008,2487)(36352,43008,2487)]
[(36864,43520,2487)(37376,43520,2487)(37376,43008,2487)]
[(36864,43520,2487)(37376,43008,2487)(36864,43008,2487)]
[(37376,43520,2487)(37888,43520,2487)(37888,43008,2487)]
