skill_idÕÐÊ½ID	skill_lvl¼¼ÄÜµÈ¼¶	valid	consume_idÏûºÄID	pro_limitÖ°ÒµÏÞÖÆ	jingjie_limit¾³½çÏÞÖÆ	lvl_limitµÈ¼¶ÏÞÖÆ	skill_rune_0ÎÞ·ûÎÄ¼¼ÄÜID	skill_rune_1·ûÎÄ1¼¼ÄÜID	skill_rune_2·ûÎÄ2¼¼ÄÜID	skill_rune_3·ûÎÄ3¼¼ÄÜID	·ûÎÄ1¿ªÆô½ÇÉ«µÈ¼¶	·ûÎÄ2¿ªÆô½ÇÉ«µÈ¼¶	·ûÎÄ3¿ªÆô½ÇÉ«µÈ¼¶	Ð§¹ûÃèÊö(·¨ÇòÐ§¹ûµÄ¿Í»§¶ËÏÔÊ¾¶ÁµÄÒ²ÊÇÕâ¸ö×Ö¶Î)	¼¼ÄÜÃû³Æ	¼¼ÄÜÍ¼±ê	·ûÎÄÍ¼±ê	¼¼ÄÜÑÕÉ«	¼¼ÄÜÕ½Á¦	Î´³öÕ½·¨Æ÷Õ½Á¦	·¨Æ÷ÊôÐÔ³Ø	Éý¼¶×´Ì¬ÏÞÖÆ	»ê·¨Æ÷ÀàÐÍ£¨0ÆÕÍ¨£¬1»ê£©	¼¼ÄÜÐ§¹û±íÊö²ÎÊý1	¼¼ÄÜÐ§¹û±íÊö²ÎÊý2	¼¼ÄÜÐ§¹û±íÊö²ÎÊý3
1001	10	1	0	11	2	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	32.00%	298	0
1001	11	1	0	11	3	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	32.00%	330	0
1001	12	1	0	11	3	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	32.00%	358	0
1001	13	1	0	11	3	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	32.00%	387	0
1001	14	1	0	11	4	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	32.00%	420	0
1001	15	1	0	11	4	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	34.00%	481	0
1001	16	1	0	11	5	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	34.00%	516	0
1001	17	1	0	11	5	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	34.00%	537	0
1001	18	1	0	11	5	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	34.00%	559	0
1001	19	1	0	11	6	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	34.00%	582	0
1001	20	1	0	11	6	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	35.00%	624	0
1001	21	1	0	11	6	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	35.00%	648	0
1001	22	1	0	11	7	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	35.00%	675	0
1001	23	1	0	11	7	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	35.00%	702	0
1001	24	1	0	11	8	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	35.00%	731	0
1001	25	1	0	11	8	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	37.00%	803	0
1001	26	1	0	11	9	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	37.00%	834	0
1001	27	1	0	11	9	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	37.00%	859	0
1001	28	1	0	11	10	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	37.00%	885	0
1001	29	1	0	11	10	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	37.00%	913	0
1001	30	1	0	11	11	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	38.00%	966	0
1001	31	1	0	11	11	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	38.00%	995	0
1001	32	1	0	11	11	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	38.00%	1025	0
1001	33	1	0	11	12	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	38.00%	1056	0
1001	34	1	0	11	12	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	38.00%	1089	0
1001	35	1	0	11	13	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	40.00%	1180	0
1001	36	1	0	11	13	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	40.00%	1215	0
1001	37	1	0	11	13	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	40.00%	1253	0
1001	38	1	0	11	14	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	40.00%	1290	0
1001	39	1	0	11	14	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	40.00%	1331	0
1001	40	1	0	11	15	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	41.00%	1405	0
1001	41	1	0	11	15	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	41.00%	1447	0
1001	42	1	0	11	15	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	41.00%	1491	0
1001	43	1	0	11	16	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	41.00%	1536	0
1001	44	1	0	11	16	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	41.00%	1584	0
1001	45	1	0	11	17	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	43.00%	1711	0
1001	46	1	0	11	17	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	43.00%	1762	0
1001	47	1	0	11	17	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	43.00%	1816	0
1001	48	1	0	11	18	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	43.00%	1870	0
1001	49	1	0	11	18	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	43.00%	1928	0
1001	50	1	0	11	18	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	44.00%	2031	0
1001	51	1	0	11	99	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	44.00%	2093	0
1001	52	1	0	11	99	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	44.00%	2157	0
1001	53	1	0	11	99	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	44.00%	2223	0
1001	54	1	0	11	99	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	44.00%	2290	0
1001	55	1	0	11	99	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	47.00%	2520	0
1001	56	1	0	11	99	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	47.00%	2597	0
1001	57	1	0	11	99	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	47.00%	2676	0
1001	58	1	0	11	99	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	47.00%	2757	0
1001	59	1	0	11	99	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	47.00%	2841	0
1001	60	1	0	11	99	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	50.00%	3114	0
1001	61	1	0	11	99	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	50.00%	3208	0
1001	62	1	0	11	99	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	50.00%	3306	0
1001	63	1	0	11	99	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	50.00%	3406	0
1001	64	1	0	11	99	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	50.00%	3509	0
1001	65	1	0	11	99	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	53.00%	3832	0
1001	66	1	0	11	99	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	53.00%	3949	0
1001	67	1	0	11	99	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	53.00%	4069	0
1001	68	1	0	11	99	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	53.00%	4192	0
1001	69	1	0	11	99	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	53.00%	4319	0
1001	70	1	0	11	99	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	56.00%	4702	0
1001	71	1	0	11	99	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	56.00%	4845	0
1001	72	1	0	11	99	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	56.00%	4992	0
1001	73	1	0	11	99	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	56.00%	5144	0
1001	74	1	0	11	99	0	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	56.00%	5300	0
1001	75	1	0	11	-1	-1	1001	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤´Ì	skill11_000	0	1	0	0	0	0	0	59.00%	5753	0
1002	1	1	0	11	0	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	29.00%	161	0
1002	2	1	0	11	0	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	29.00%	168	0
1002	3	1	0	11	0	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	29.00%	175	0
1002	4	1	0	11	0	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	29.00%	182	0
1002	5	1	0	11	1	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	31.00%	202	0
1002	6	1	0	11	1	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	31.00%	210	0
1002	7	1	0	11	1	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	31.00%	218	0
1002	8	1	0	11	2	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	31.00%	227	0
1002	9	1	0	11	2	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	31.00%	258	0
1002	10	1	0	11	2	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	32.00%	298	0
1002	11	1	0	11	3	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	32.00%	330	0
1002	12	1	0	11	3	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	32.00%	358	0
1002	13	1	0	11	3	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	32.00%	387	0
1002	14	1	0	11	4	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	32.00%	420	0
1002	15	1	0	11	4	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	34.00%	481	0
1002	16	1	0	11	5	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	34.00%	516	0
1002	17	1	0	11	5	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	34.00%	537	0
1002	18	1	0	11	5	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	34.00%	559	0
1002	19	1	0	11	6	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	34.00%	582	0
1002	20	1	0	11	6	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	35.00%	624	0
1002	21	1	0	11	6	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	35.00%	648	0
1002	22	1	0	11	7	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	35.00%	675	0
1002	23	1	0	11	7	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	35.00%	702	0
1002	24	1	0	11	8	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	35.00%	731	0
1002	25	1	0	11	8	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	37.00%	803	0
1002	26	1	0	11	9	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	37.00%	834	0
1002	27	1	0	11	9	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	37.00%	859	0
1002	28	1	0	11	10	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	37.00%	885	0
1002	29	1	0	11	10	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	37.00%	913	0
1002	30	1	0	11	11	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	38.00%	966	0
1002	31	1	0	11	11	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	38.00%	995	0
1002	32	1	0	11	11	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	38.00%	1025	0
1002	33	1	0	11	12	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	38.00%	1056	0
1002	34	1	0	11	12	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	38.00%	1089	0
1002	35	1	0	11	13	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	40.00%	1180	0
1002	36	1	0	11	13	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	40.00%	1215	0
1002	37	1	0	11	13	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	40.00%	1253	0
1002	38	1	0	11	14	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	40.00%	1290	0
1002	39	1	0	11	14	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	40.00%	1331	0
1002	40	1	0	11	15	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	41.00%	1405	0
1002	41	1	0	11	15	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	41.00%	1447	0
1002	42	1	0	11	15	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	41.00%	1491	0
1002	43	1	0	11	16	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	41.00%	1536	0
1002	44	1	0	11	16	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	41.00%	1584	0
1002	45	1	0	11	17	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	43.00%	1711	0
1002	46	1	0	11	17	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	43.00%	1762	0
1002	47	1	0	11	17	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	43.00%	1816	0
1002	48	1	0	11	18	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	43.00%	1870	0
1002	49	1	0	11	18	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	43.00%	1928	0
1002	50	1	0	11	18	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	44.00%	2031	0
1002	51	1	0	11	99	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	44.00%	2093	0
1002	52	1	0	11	99	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	44.00%	2157	0
1002	53	1	0	11	99	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	44.00%	2223	0
1002	54	1	0	11	99	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	44.00%	2290	0
1002	55	1	0	11	99	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	47.00%	2520	0
1002	56	1	0	11	99	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	47.00%	2597	0
1002	57	1	0	11	99	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	47.00%	2676	0
1002	58	1	0	11	99	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	47.00%	2757	0
1002	59	1	0	11	99	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	47.00%	2841	0
1002	60	1	0	11	99	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	50.00%	3114	0
1002	61	1	0	11	99	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	50.00%	3208	0
1002	62	1	0	11	99	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	50.00%	3306	0
1002	63	1	0	11	99	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	50.00%	3406	0
1002	64	1	0	11	99	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	50.00%	3509	0
1002	65	1	0	11	99	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	53.00%	3832	0
1002	66	1	0	11	99	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	53.00%	3949	0
1002	67	1	0	11	99	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	53.00%	4069	0
1002	68	1	0	11	99	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	53.00%	4192	0
1002	69	1	0	11	99	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	53.00%	4319	0
1002	70	1	0	11	99	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	56.00%	4702	0
1002	71	1	0	11	99	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	56.00%	4845	0
1002	72	1	0	11	99	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	56.00%	4992	0
1002	73	1	0	11	99	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	56.00%	5144	0
1002	74	1	0	11	99	0	1002	0	0	0	0	0	0	¡°¡±	½£Ê½¡¤Ï÷	skill11_000	0	1	0	0	0	0	0	56.00%	5300	0
